Gene,Treated_Mean,Control_Mean,Treated_Std,Control_Std,Log2_Fold_Change,Fold_Change,T_Statistic,T_P_Value,U_Statistic,U_P_Value,Cohens_D,T_P_Adjusted,U_P_Adjusted,T_Significant,U_Significant,Significant,Regulation
Gene_0027,2.9461897491630906,2.860639715598976,0.36251415007311466,0.3643101353792107,0.08555003356411461,1.061092210137354,0.3722111925359794,0.7175024063279736,19.0,0.9372294372294373,0.2354070278042318,0.9656829156500317,1.0,False,False,False,Not_Changed
Gene_0964,2.6568921299533788,2.52567728002682,0.4572174525799578,0.6002057517127389,0.13121484992655885,1.0952155610210907,0.38886549011411364,0.7060915524828539,21.0,0.6991341991341992,0.24594013043965782,0.9656829156500317,1.0,False,False,False,Not_Changed
Gene_0545,2.448180770339022,2.6000809266966933,0.7203050230322474,0.41967858055520535,-0.15190015635767118,1.1110318355483315,-0.40743691056480924,0.6943148122354958,18.0,1.0,-0.2576857280414236,0.9656829156500317,1.0,False,False,False,Not_Changed
Gene_0202,2.5047738026928794,2.600901424000313,0.445307414144522,0.34672695599621906,-0.09612762130743358,1.0689005423444116,-0.3808605763907158,0.711742725902405,17.0,0.9372294372294373,-0.2408773784718426,0.9656829156500317,1.0,False,False,False,Not_Changed
Gene_0772,2.1019891165243014,1.6698845163370744,0.3837631742827839,1.9233427660819937,0.4321046001872271,1.3492003523050398,0.49265149602164354,0.6416488948497098,13.0,0.48484848484848486,0.31158016402355493,0.9656829156500317,0.9217651803203134,False,False,False,Not_Changed
Gene_0205,2.6903865370055744,2.5607353899437464,0.4499824262030311,0.6137146744874912,0.129651147061828,1.094029125996182,0.38095473607305785,0.7119122267772042,20.0,0.8181818181818182,0.24093693028383437,0.9656829156500317,1.0,False,False,False,Not_Changed
Gene_0226,2.5652508248049464,2.45832564340829,0.4733019284346341,0.4186492412926697,0.1069251813966563,1.0769305248004646,0.37837739653282015,0.713174735437217,20.0,0.8181818181818182,0.2393068776336819,0.9656829156500317,1.0,False,False,False,Not_Changed
Gene_0557,2.7780745094482993,2.65620646072088,0.20541167478276154,0.5294859656290358,0.12186804872741908,1.0881429137702643,0.47981826749495804,0.6471453528217707,19.0,0.9372294372294373,0.30346371764800023,0.9656829156500317,1.0,False,False,False,Not_Changed
Gene_0213,2.769739633103804,2.689174967808661,0.3904129016462972,0.19579315243992307,0.08056466529514283,1.0574318343340043,0.41246694358677566,0.6917395803758299,21.0,0.6991341991341992,0.26086700025247833,0.9656829156500317,1.0,False,False,False,Not_Changed
Gene_0163,2.2969486789909443,2.449194653181142,0.740203920552676,0.5217766701934408,-0.15224597419019759,1.1112981847508023,-0.37590962886309126,0.7157059564303723,17.0,0.9372294372294373,-0.237746124319188,0.9656829156500317,1.0,False,False,False,Not_Changed
Gene_0321,2.5028178300127553,2.221033224885575,0.5133808639535585,1.1357134948431258,0.2817846051271804,1.2156977655326782,0.505545102738994,0.6287859453899367,18.0,1.0,0.31973479691980977,0.9656829156500317,1.0,False,False,False,Not_Changed
Gene_0086,2.1374902662810498,2.4334006943733892,1.3178029433204168,0.5438970072663285,-0.2959104280923395,1.2276594604510442,-0.46412784970885035,0.6573533587683611,16.0,0.8181818181818182,-0.2935402261192569,0.9656829156500317,1.0,False,False,False,Not_Changed
Gene_0859,2.6708262863072427,2.547039324133347,0.4344414499952498,0.528136472129755,0.12378696217389562,1.0895912041390476,0.40475414888784866,0.6944917602657865,21.0,0.6991341991341992,0.25598900057770196,0.9656829156500317,1.0,False,False,False,Not_Changed
Gene_0889,2.5063625206378455,2.3754322917521855,0.6525256627433138,0.25939958802514235,0.13093022888565997,1.0949995135285089,0.41693385979428316,0.6900655407181377,18.0,1.0,0.2636921261190474,0.9656829156500317,1.0,False,False,False,Not_Changed
Gene_0648,2.591263637305888,2.4311872198723457,0.39045904096531936,0.642054021993327,0.1600764174335425,1.117346320695348,0.4763286269461729,0.6461956046165235,20.0,0.8181818181818182,0.3012566751781121,0.9656829156500317,1.0,False,False,False,Not_Changed
Gene_0650,2.499408066036787,2.6169306218411315,0.4775620854992771,0.44751504124184655,-0.11752255580434445,1.08487028647323,-0.4015265967115637,0.6965140254119208,16.0,0.8181818181818182,-0.2539477173488833,0.9656829156500317,1.0,False,False,False,Not_Changed
Gene_0939,2.6686643069508196,2.5805652510680983,0.19535560643539593,0.45701674540819504,0.08809905588272127,1.0629686556060447,0.39635383179853206,0.7040420530067886,21.0,0.6991341991341992,0.2506761735637266,0.9656829156500317,1.0,False,False,False,Not_Changed
Gene_0325,2.543997715797193,2.3463552526936753,0.6710780908453196,0.6286756426094942,0.19764246310351785,1.1468227768577386,0.48060490563047675,0.6411815385009001,21.0,0.6991341991341992,0.3039612312885178,0.9656829156500317,1.0,False,False,False,Not_Changed
Gene_0951,2.755233969315744,2.6265918231145715,0.37308467946754353,0.45344811485236736,0.12864214620117265,1.0932642447353949,0.4898690579957924,0.6351799439876114,21.0,0.6991341991341992,0.3098203957015645,0.9656829156500317,1.0,False,False,False,Not_Changed
Gene_0958,2.447158493959495,2.3048808744108285,0.5714054700428979,0.4984704863251977,0.14227761954866658,1.10364609556013,0.41956218871954165,0.6838368616894976,22.0,0.5887445887445888,0.2653544272878312,0.9656829156500317,0.9667398829960407,False,False,False,Not_Changed
Gene_0977,2.276603824158427,2.110326205271496,0.8345975479313918,0.3815796717519713,0.16627761888693104,1.122159397728382,0.4051562065516125,0.6974540777917728,25.0,0.30952380952380953,0.25624328417134595,0.9656829156500317,0.8550381478558274,False,False,False,Not_Changed
Gene_0641,2.5262231722422666,2.4411303970379925,0.27045123242965247,0.4365370154222197,0.08509277520427405,1.060755953071474,0.3705234331378607,0.7202211685457133,18.0,1.0,0.2343395950361498,0.9680392050345609,1.0,False,False,False,Not_Changed
Gene_0219,2.371527948240096,2.2462050772132542,0.692205317788318,0.2999542433895034,0.12532287102684192,1.0907518124902564,0.3714609179663341,0.7215749003254768,21.0,0.6991341991341992,0.23493251250211547,0.9685569131885594,1.0,False,False,False,Not_Changed
Gene_0052,2.719141509214317,2.812645354249559,0.5190805994501355,0.22936141736425703,-0.0935038450352419,1.066958338985375,-0.3684274030112736,0.7236280896700156,16.0,0.8181818181818182,-0.23301394918728055,0.970010844061683,1.0,False,False,False,Not_Changed
Gene_0267,2.354233130684344,2.4317390974248885,0.2948960437004095,0.39641835585738266,-0.07750596674054444,1.0551923180683562,-0.35077311249919924,0.7336262547564502,17.0,0.9372294372294373,-0.2218483954887895,0.971618084676055,1.0,False,False,False,Not_Changed
Gene_0860,2.6175992203943337,2.440967472218998,0.8390035349299252,0.71322989122246,0.1766317481753359,1.1302420329552028,0.358666424909055,0.7274911620792562,23.0,0.48484848484848486,0.22684056458847285,0.971618084676055,0.9217651803203134,False,False,False,Not_Changed
Gene_0097,2.571173324553542,2.679703784980792,0.5504805068503407,0.40664366590429096,-0.10853046042724968,1.0781294865321147,-0.35459600042672795,0.7308807225471363,16.0,0.8181818181818182,-0.22426620210689976,0.971618084676055,1.0,False,False,False,Not_Changed
Gene_0660,2.5754111732023186,2.6670168268624543,0.43293407052358523,0.3790795850487573,-0.09160565366013573,1.0655554372775597,-0.35596384572701373,0.7293894300710333,15.0,0.6991341991341992,-0.22513130343403182,0.971618084676055,1.0,False,False,False,Not_Changed
Gene_0246,2.3607706787850646,2.5042764513861613,0.8411748671213566,0.27123451915064645,-0.14350577260109665,1.1045860193734724,-0.36306886814895656,0.7289440920223289,20.0,0.8181818181818182,-0.22962491417001285,0.971618084676055,1.0,False,False,False,Not_Changed
Gene_0150,2.636967821308387,2.6852280967509023,0.2196466369550797,0.21588772239262669,-0.04826027544251543,1.0340172656381097,-0.35038959414683024,0.7333168495992638,18.0,1.0,-0.22160583718519727,0.971618084676055,1.0,False,False,False,Not_Changed
Gene_0766,2.753342771695958,2.8138775088318835,0.26612335769546885,0.27287580619785157,-0.060534737135925276,1.0428522239959583,-0.3551260182421641,0.729875687974286,14.0,0.5887445887445888,-0.22460141480634876,0.971618084676055,0.9667398829960407,False,False,False,Not_Changed
Gene_0548,2.466634900509487,2.283250945240207,0.4803487227325864,1.0560009017164538,0.18338395526927975,1.1355442728627565,0.3534633014518409,0.7341699233374728,16.0,0.8181818181818182,0.2235498203741036,0.971618084676055,1.0,False,False,False,Not_Changed
Gene_0178,2.327621074077548,2.474086667196403,0.8595565766951841,0.34307385599869034,-0.146465593118855,1.1068545045887388,-0.35387306478003505,0.7345432720150976,19.0,0.9372294372294373,-0.22380897745784445,0.971618084676055,1.0,False,False,False,Not_Changed
Gene_0020,2.5599391705712757,2.6699865148238504,0.3496749091358491,0.6008125606713877,-0.11004734425257467,1.0792636536169564,-0.3539805601534362,0.7324587710614119,15.0,0.6991341991341992,-0.2238769635014201,0.971618084676055,1.0,False,False,False,Not_Changed
Gene_0555,2.683872637224278,2.5685950510276094,0.30674125532446367,0.672593778142365,0.11527758619666839,1.083183438733127,0.3486949722004537,0.737579954354856,16.0,0.8181818181818182,0.22053406416050578,0.973060625797963,1.0,False,False,False,Not_Changed
Gene_0915,2.7066748520087334,2.6134314753575905,0.3327403196049638,0.5018870550997049,0.0932433766511429,1.0667657245929734,0.34624623568920115,0.737398657929133,20.0,0.8181818181818182,0.2189853472074713,0.973060625797963,1.0,False,False,False,Not_Changed
Gene_0879,2.125654709926786,2.2463787171755727,0.641849510275152,0.45141974666630486,-0.12072400724878651,1.0872803703118001,-0.344014089190537,0.7387589812383419,18.0,1.0,-0.21757361380608153,0.9733319910913596,1.0,False,False,False,Not_Changed
Gene_0140,2.689682744661994,2.5954086016182427,0.5228117244684328,0.3232957384671505,0.09427414304375148,1.067528172048836,0.34293877999338107,0.7401327962043361,19.0,0.9372294372294373,0.21689352855569355,0.9738589423741265,1.0,False,False,False,Not_Changed
Gene_0051,2.6326812022132304,2.6978887289078575,0.30920484845836654,0.3079376817319736,-0.06520752669462704,1.0462354263183107,-0.3341268186530464,0.7451854436578716,18.0,1.0,-0.211320354857932,0.9781575439788308,1.0,False,False,False,Not_Changed
Gene_0288,2.7099830253982087,2.6520923881164227,0.24337930109704475,0.3011702727105978,0.057890637281786006,1.040942686595215,0.3343019416057516,0.7453560485118691,22.0,0.5887445887445888,0.21143111233815648,0.9781575439788308,0.9667398829960407,False,False,False,Not_Changed
Gene_0719,2.6794890800626967,2.5660926027488347,0.6607445007589402,0.39281136832673474,0.11339647731386204,1.0817720121193675,0.3298628644386265,0.7498306587714305,23.0,0.48484848484848486,0.20862359342668385,0.9801707957796477,0.9217651803203134,False,False,False,Not_Changed
Gene_0918,2.6040212040314703,2.683527445486709,0.506954625128361,0.1599308313415275,-0.07950624145523877,1.0566563408442207,-0.33443741048987063,0.7494572594088746,20.0,0.8181818181818182,-0.21151679038333598,0.9801707957796477,1.0,False,False,False,Not_Changed
Gene_0054,2.4889078942726934,2.5879889833365195,0.4668349414256287,0.4818171835402225,-0.09908108906382607,1.0710910239442877,-0.33023996723909627,0.7480396527805243,14.0,0.5887445887445888,-0.20886209417898632,0.9801707957796477,0.9667398829960407,False,False,False,Not_Changed
Gene_0759,2.56611851984622,2.4822559266280786,0.5049644696859059,0.28795769191361437,0.0838625932181416,1.0598518349908945,0.3225919845049371,0.7553339484152759,22.0,0.5887445887445888,0.2040250851898693,0.981365357381335,0.9667398829960407,False,False,False,Not_Changed
Gene_0579,2.495137920343326,2.331291889287538,0.7856732304934433,0.8321160098889426,0.1638460310557881,1.1202696491199855,0.3201364321008248,0.7554750114524258,19.0,0.9372294372294373,0.20247205748768993,0.981365357381335,1.0,False,False,False,Not_Changed
Gene_0768,2.203367094736223,2.3413515551883712,0.6398479427124141,0.7018834047066637,-0.1379844604521483,1.1003667570387357,-0.3248634938352517,0.7520345582272413,17.0,0.9372294372294373,-0.20546171383189288,0.981365357381335,1.0,False,False,False,Not_Changed
Gene_0131,2.4320541125876254,2.526808325479498,0.42266566603142824,0.5081441440744107,-0.09475421289187258,1.0678834608312047,-0.32056345632338523,0.7553546512685338,15.0,0.6991341991341992,-0.2027421313195606,0.981365357381335,1.0,False,False,False,Not_Changed
Gene_0894,2.6315240580138672,2.526794656880979,0.49554838616966845,0.5387286889566868,0.10472940113288809,1.0752926844392439,0.31992896660775155,0.755651325183628,20.0,0.8181818181818182,0.20234084478888967,0.981365357381335,1.0,False,False,False,Not_Changed
Gene_0569,2.5001527033709134,2.4171953049955084,0.46020585941234826,0.36487271714846203,0.08295739837540506,1.0591870572798916,0.3158493388843511,0.7589421910927313,20.0,0.8181818181818182,0.19976066166658704,0.9843608185379135,1.0,False,False,False,Not_Changed
Gene_0041,2.4596094976055336,2.559268605921585,0.5448111963207314,0.48812841694814024,-0.09965910831605118,1.0715202451282146,-0.30464156209835735,0.7669583119182832,18.0,1.0,-0.1926722412364867,0.9869346222048451,1.0,False,False,False,Not_Changed
Gene_0331,2.7187380965060437,2.760479849132975,0.20878054192823042,0.2395838153530867,-0.04174175262693147,1.029355808712355,-0.2937088952222565,0.7750962507380799,13.0,0.48484848484848486,-0.18575781559081542,0.9869346222048451,0.9217651803203134,False,False,False,Not_Changed
Gene_0281,2.5227930463673967,2.5616141291567067,0.2095142597674985,0.19431432600881793,-0.03882108278931007,1.0272740331033756,-0.30378278799751357,0.7675546765516514,16.0,0.8181818181818182,-0.1921291048056408,0.9869346222048451,1.0,False,False,False,Not_Changed
Gene_0568,2.558001766509856,2.6398458159533336,0.34155905945567305,0.4991823525643171,-0.08184404944347756,1.0583699824010702,-0.3025681333156758,0.7692172292358661,17.0,0.9372294372294373,-0.19136088973260187,0.9869346222048451,1.0,False,False,False,Not_Changed
Gene_0609,2.6161878786346864,2.4842254504839283,0.6497812868582657,0.7697424645022225,0.1319624281507581,1.0957832287892038,0.29292899733832134,0.7757306130530083,23.0,0.48484848484848486,0.18526456485969928,0.9869346222048451,0.9217651803203134,False,False,False,Not_Changed
Gene_0851,2.4041491813601343,2.4928708837335676,0.42271530016121117,0.5121782937787517,-0.08872170237343324,1.063427516646126,-0.2987364885669894,0.7714730338369364,17.0,0.9372294372294373,-0.18893754481450745,0.9869346222048451,1.0,False,False,False,Not_Changed
Gene_0496,2.6956111619090506,2.750624806462035,0.24238477318751342,0.33228878874083057,-0.05501364455298452,1.0388689285446548,-0.2990877323929613,0.7715574022108983,16.0,0.8181818181818182,-0.189159690915336,0.9869346222048451,1.0,False,False,False,Not_Changed
Gene_0931,2.244023439408546,2.049026992762994,0.3178113494382661,1.384761112252638,0.19499644664555182,1.144721341149277,0.3068951837754888,0.7701568751997001,12.0,0.3939393939393939,0.19409755673329948,0.9869346222048451,0.8832721837206141,False,False,False,Not_Changed
Gene_0301,2.6122967685097254,2.4951399980398477,0.720234731758945,0.4822869066197844,0.11715677046987771,1.0845952599936948,0.30222786671075047,0.7695519281901317,23.0,0.48484848484848486,0.19114568623595055,0.9869346222048451,0.9217651803203134,False,False,False,Not_Changed
Gene_0715,2.2251881634358948,2.314169483692642,0.32990209931076037,0.5675635533797455,-0.08898132025674732,1.0636189012671262,-0.3030843141477853,0.7695267709008178,17.0,0.9372294372294373,-0.1916873511553993,0.9869346222048451,1.0,False,False,False,Not_Changed
Gene_0373,2.6852630463449425,2.5950759320945944,0.39582072103743454,0.5573482804428684,0.09018711425034809,1.0645082377865513,0.29500299276336267,0.7746683866419216,18.0,1.0,0.18657627473967917,0.9869346222048451,1.0,False,False,False,Not_Changed
Gene_0788,2.5812201994343433,2.4956417084041793,0.4576139970074087,0.4632905423202691,0.08557849103016402,1.0611131406129588,0.2938608701089856,0.7748738924592561,19.0,0.9372294372294373,0.1858539329486574,0.9869346222048451,1.0,False,False,False,Not_Changed
Gene_0402,2.473622970068155,2.541986777423521,0.27393811270706986,0.40825549217625756,-0.06836380735536629,1.0485268513392965,-0.3109279542305523,0.7631399001411804,12.0,0.3939393939393939,-0.19664810471702635,0.9869346222048451,0.8832721837206141,False,False,False,Not_Changed
Gene_0440,2.4715659058125374,2.360090044589838,0.7200900498376892,0.43624911877532047,0.11147586122269937,1.0803328400702128,0.2960675562622394,0.7745080743446447,23.0,0.48484848484848486,0.1872495638137449,0.9869346222048451,0.9217651803203134,False,False,False,Not_Changed
Gene_0750,2.3020893770984165,2.2096522980357274,0.4853638668974652,0.4931183712769085,0.09243707906268916,1.06616969404221,0.29873054372637386,0.7712627229105606,21.0,0.6991341991341992,0.18893378496717303,0.9869346222048451,1.0,False,False,False,Not_Changed
Gene_0017,2.5423248002680436,2.6289543921050593,0.5575328564898465,0.35638903580739667,-0.08662959183701568,1.0618865149190049,-0.2927423820590613,0.7767376770328915,15.0,0.6991341991341992,-0.1851465389939692,0.9869601995335343,1.0,False,False,False,Not_Changed
Gene_0351,2.4050515902069676,2.500139761120922,0.6708531015954906,0.28496791929780174,-0.0950881709139546,1.0681306853089985,-0.29171702733237975,0.779266681430344,20.0,0.8181818181818182,-0.18449804772478257,0.9876637280485983,1.0,False,False,False,Not_Changed
Gene_0962,2.5271091880401526,2.446583780525059,0.4770793953839204,0.4016112947418346,0.0805254075150934,1.0574030605041982,0.28873603101334633,0.7788486911430326,21.0,0.6991341991341992,0.18261270011183786,0.9876637280485983,1.0,False,False,False,Not_Changed
Gene_0197,2.449182584625365,2.326156753975025,0.7947895896506662,0.5352371972946752,0.12302583065033978,1.0890165133950516,0.2870912212682886,0.7807162413142612,21.0,0.6991341991341992,0.18157243108943322,0.9882484067269128,1.0,False,False,False,Not_Changed
Gene_0045,2.464073493469366,2.5414704592740462,0.2920708242480577,0.5454183017989198,-0.07739696580468003,1.055112597405251,-0.27972458398037425,0.7871027502486738,14.0,0.5887445887445888,-0.17691336058420623,0.988684234401184,0.9667398829960407,False,False,False,Not_Changed
Gene_0916,2.497863999180199,2.392129451100483,0.2264104062556977,0.8197183832473732,0.10573454807971627,1.0760421177773003,0.27801788611937667,0.7907097615004264,14.0,0.5887445887445888,0.17583395008050826,0.988684234401184,0.9667398829960407,False,False,False,Not_Changed
Gene_0999,2.4523240780820177,2.528131250116012,0.38416354478311193,0.4927526514977268,-0.07580717203399434,1.0539505447845974,-0.2712987126342992,0.7920020353372359,14.0,0.5887445887445888,-0.17158437163917703,0.988684234401184,0.9667398829960407,False,False,False,Not_Changed
Gene_0175,2.584346829474507,2.5055545534007635,0.5680153879204105,0.2549314120170508,0.0787922760737434,1.056133548859053,0.28298219711776873,0.7854498603353961,24.0,0.3939393939393939,0.17897365603417692,0.988684234401184,0.8832721837206141,False,False,False,Not_Changed
Gene_0471,2.3251685085813816,2.408048414520827,0.3719439294505347,0.5782501526180074,-0.08287990593944539,1.0591301659906465,-0.26954688576511693,0.7939134402241508,14.0,0.5887445887445888,-0.17047641904459745,0.988684234401184,0.9667398829960407,False,False,False,Not_Changed
Gene_0368,2.4278858033842106,2.495608152386756,0.3995567404837194,0.37563250756610717,-0.06772234900254537,1.0480607536639812,-0.2761325102394597,0.7880899826016854,17.0,0.9372294372294373,-0.17464153367529198,0.988684234401184,1.0,False,False,False,Not_Changed
Gene_0401,2.5059361905352326,2.606246377657499,0.6182910279110951,0.5588336504508638,-0.10031018712226647,1.0720039243168495,-0.2691344344205981,0.7933522441015942,17.0,0.9372294372294373,-0.1702155619100618,0.988684234401184,1.0,False,False,False,Not_Changed
Gene_0183,2.303751215759019,2.05099452527504,0.32911913462585757,1.948473879700024,0.2527566904839791,1.1914816150823395,0.2860120823233982,0.785743126424425,8.0,0.13203463203463203,0.1808899236939043,0.988684234401184,0.6805908867764537,False,False,False,Not_Changed
Gene_0809,2.8771442697919447,2.92960457771982,0.3199259585369198,0.2919764644828854,-0.05246030792787515,1.0370319248310405,-0.27082957803782887,0.7920750930712208,17.0,0.9372294372294373,-0.17128766486837102,0.988684234401184,1.0,False,False,False,Not_Changed
Gene_0554,2.5152761573935387,2.5930693033219234,0.4783467992337007,0.3873721824081731,-0.07779314592838471,1.0554023828612933,-0.28260483250476925,0.7834877203902414,16.0,0.8181818181818182,-0.17873498969709167,0.988684234401184,1.0,False,False,False,Not_Changed
Gene_0294,2.7517597886411678,2.6516720877388784,0.6843128636027105,0.3878170286782309,0.10008770090228936,1.0718386172322503,0.28453160974073066,0.7833084290961652,24.0,0.3939393939393939,0.1799535906189721,0.988684234401184,0.8832721837206141,False,False,False,Not_Changed
Gene_0068,2.3901852904306438,2.4837983806076163,0.5251812042372683,0.5593364284440107,-0.0936130901769725,1.0670391352901418,-0.27282533420653854,0.7905601882819002,13.0,0.48484848484848486,-0.1725498918978617,0.988684234401184,0.9217651803203134,False,False,False,Not_Changed
Gene_0105,2.232821968013726,2.142606733774748,0.3820089979501086,0.6273585379934941,0.09021523423897815,1.0645289866284218,0.2746409488757304,0.7903368589823787,21.0,0.6991341991341992,0.17369818743943363,0.988684234401184,1.0,False,False,False,Not_Changed
Gene_0906,2.6173238594394315,2.570560606740682,0.2726263817164804,0.2817542541003676,0.04676325269874937,1.032944866774392,0.26670907898371143,0.7951180211280491,21.0,0.6991341991341992,0.16868163244685488,0.9889527625970759,1.0,False,False,False,Not_Changed
Gene_0484,2.448229279325688,2.364720489779994,0.4900991046067218,0.5272079381260264,0.08350878954569385,1.0595919508955098,0.25941279414624685,0.8006064681209926,17.0,0.9372294372294373,0.16406705673810698,0.9907101203943864,1.0,False,False,False,Not_Changed
Gene_0078,2.1711390906380577,2.034380866745694,0.8533330117286088,0.8287974422627906,0.1367582238923637,1.0994318840132609,0.2570677431632671,0.8023427981869621,21.0,0.6991341991341992,0.1625839162710204,0.9907101203943864,1.0,False,False,False,Not_Changed
Gene_0631,2.5593850839969754,2.6331803167032724,0.547080327648235,0.32947481774657816,-0.07379523270629695,1.0524817612957895,-0.2583823165972906,0.8024751975194531,19.0,0.9372294372294373,-0.1634153255116331,0.9907101203943864,1.0,False,False,False,Not_Changed
Gene_0808,2.4225254105337766,2.269572531214854,0.24435791097976917,1.250440145737893,0.15295287931892254,1.1118428423943043,0.26843661082233494,0.7983528966014438,13.0,0.48484848484848486,0.16977421951495666,0.9907101203943864,0.9217651803203134,False,False,False,Not_Changed
Gene_0749,2.435078274029378,2.319836715524616,0.4592460338150505,0.8650536036299546,0.11524155850476214,1.0831563892799607,0.2631079424064428,0.7994491370834776,18.0,1.0,0.16640407369695254,0.9907101203943864,1.0,False,False,False,Not_Changed
Gene_0546,2.5979918777661184,2.642710313965339,0.25231711987642963,0.29149115670951975,-0.04471843619922078,1.0314818503409506,-0.2593682883242987,0.8007186687498568,15.0,0.6991341991341992,-0.16403890878480817,0.9907101203943864,1.0,False,False,False,Not_Changed
Gene_0901,2.356083474765723,2.457857464752094,0.7478571364364162,0.509593941284566,-0.10177398998637077,1.0730921645340352,-0.2514699764538085,0.8072119147508445,17.0,0.9372294372294373,-0.15904357774858938,0.9925178588196586,1.0,False,False,False,Not_Changed
Gene_0914,2.06492667044497,2.2020728205417313,0.863112048165991,0.88273184791422,-0.13714615009676123,1.0997275499519257,-0.2483995413253173,0.8088545120804362,15.0,0.6991341991341992,-0.1571016640658246,0.9925178588196586,1.0,False,False,False,Not_Changed
Gene_0378,2.4014550870414104,2.459209040990535,0.47438135193093917,0.184108742709479,-0.057753953949124526,1.04084407062178,-0.2537887922579258,0.8075296902834019,16.0,0.8181818181818182,-0.16051012563167047,0.9925178588196586,1.0,False,False,False,Not_Changed
Gene_0840,2.541642278794779,2.4642909455923365,0.3803372467863708,0.5670820628361399,0.0773513332024427,1.0550792246059688,0.2533079061972514,0.8058869438357972,19.0,0.9372294372294373,0.1602059865823191,0.9925178588196586,1.0,False,False,False,Not_Changed
Gene_0222,2.647301940511533,2.566629012256085,0.6554270340860605,0.29293915006554616,0.08067292825544792,1.0575111892863736,0.25127048790657575,0.8089020549380217,25.0,0.30952380952380953,0.15891741011331467,0.9925178588196586,0.8550381478558274,False,False,False,Not_Changed
Gene_0630,2.373531247127198,2.3089182949527465,0.5087484103058002,0.3149487366562143,0.06461295217445162,1.0458043326072384,0.24146398671450953,0.8150257323423028,20.0,0.8181818181818182,0.15271523418449756,0.997583515718853,1.0,False,False,False,Not_Changed
Gene_0998,2.510141298328709,2.587754588730791,0.6462723523011317,0.30258270052036185,-0.07761329040208231,1.055270817898455,-0.24320167503618698,0.8147342929549287,15.0,0.6991341991341992,-0.15381424477649278,0.997583515718853,1.0,False,False,False,Not_Changed
Gene_0478,2.282083951042606,2.345562016726738,0.5890992527939142,0.7259278327341646,-0.06347806568413183,1.0449819810527141,-0.15182758964875326,0.8824681819730545,16.0,0.8181818181818182,-0.09602419898869284,1.0,1.0,False,False,False,Not_Changed
Gene_0477,2.416441613177264,2.365657697156681,0.5436373317484998,0.3588590369238463,0.050783916020582964,1.035827607752275,0.17432663354678488,0.8656148284530472,20.0,0.8181818181818182,0.11025384376747147,1.0,1.0,False,False,False,Not_Changed
Gene_0470,2.5803393936557253,2.5692232554128314,0.4761554340677833,0.4830249425042731,0.011116138242893925,1.0077348807057736,0.036647344970236306,0.9714875875919355,20.0,0.8181818181818182,0.02317781606077246,1.0,1.0,False,False,False,Not_Changed
Gene_0447,2.5097348132267667,2.521538180086661,0.6356024525332443,0.4585941586648591,-0.01180336685989447,1.008215030149598,-0.033674485988984114,0.9738641282120655,22.0,0.5887445887445888,-0.021297614952123515,1.0,0.9667398829960407,False,False,False,Not_Changed
Gene_0446,2.3772156939626745,2.443159011982254,0.5012452823210843,0.44080766392427173,-0.06594331801957942,1.0467691547005296,-0.22090399128605445,0.8296836903959857,19.0,0.9372294372294373,-0.13971195133718406,1.0,1.0,False,False,False,Not_Changed
Gene_0444,2.545919904768033,2.4920603566010704,0.35695214590168145,0.5175199674287572,0.05385954816696259,1.0380382086678268,0.1915650602381204,0.8523918012964607,19.0,0.9372294372294373,0.12115638209196358,1.0,1.0,False,False,False,Not_Changed
Gene_0442,2.626084611517006,2.648192246862062,0.4306241526984477,0.4151324617229669,-0.022107635345055776,1.0154418572521084,-0.08264642009213101,0.9357657563188615,16.0,0.8181818181818182,-0.05227018559004739,1.0,1.0,False,False,False,Not_Changed
Gene_0454,2.789257871492237,2.754210699737447,0.42063344284492016,0.4180354067013898,0.035047171754789996,1.0245903234829923,0.13214793487993418,0.8974884905637547,18.0,1.0,0.08357769246164032,1.0,1.0,False,False,False,Not_Changed
Gene_0453,2.5833754345770217,2.6098264122029793,0.23264719799172748,0.4873166049299726,-0.026450977625957606,1.018503527967649,-0.10952955874317287,0.9157865579408688,20.0,0.8181818181818182,-0.06927257534832715,1.0,1.0,False,False,False,Not_Changed
Gene_0972,2.3014700586180172,2.3631748454853647,0.5314591134552984,0.6773970692927814,-0.06170478686734748,1.0436983375962616,-0.16025157082580946,0.8760514403878346,16.0,0.8181818181818182,-0.10135199248586961,1.0,1.0,False,False,False,Not_Changed
Gene_0967,2.3193922245832366,2.3716454773026547,0.33247701339226166,0.9083554786083762,-0.052253252719418164,1.0368831009649147,-0.12079291802655895,0.9076067559335792,11.0,0.30952380952380953,-0.07639614923638753,1.0,0.8550381478558274,False,False,False,Not_Changed
Gene_0033,2.6236102625593065,2.6890521812569492,0.5358967500067506,0.3848150713653392,-0.06544191869764271,1.046405420067716,-0.22180057783546317,0.8293808571302779,16.0,0.8181818181818182,-0.14027900246030459,1.0,1.0,False,False,False,Not_Changed
Gene_0789,,2.5075485101443253,,0.44639065857397536,,,,,,,0.0,1.0,1.0,False,False,False,Not_Changed
Gene_0390,2.362572470419901,2.4278054881280084,0.786590488660246,0.7786272128856787,-0.06523301770810752,1.0462539124406127,-0.1317914081193556,0.8977634702886439,14.0,0.5887445887445888,-0.08335220513959435,1.0,0.9667398829960407,False,False,False,Not_Changed
