,Control_1,Control_2,Control_3,Control_4,Control_5,Control_6,SCFA_Treated_1,SCFA_Treated_2,SCFA_Treated_3,SCFA_Treated_4,SCFA_Treated_5,SCFA_Treated_6
Gene_0738,5.204969284316415,4.034344818386163,1.4376831710687332,0.539063961751082,5.453368496989194,3.8768845073387492,7.212923541624143,2.4995679482103976,4.155008209135132,7.055437497559067,5.631045881840507,4.904282144694485
Gene_0739,3.8938203661717354,6.3917276781875705,7.346884553264889,4.454910557276381,4.3188025861802775,6.000286066227767,5.502007086300293,5.3588283420976826,1.9666749074281573,4.301476229304077,8.233043309027497,3.681351730445665
Gene_0740,2.2861288606008494,5.446306109495394,6.103771943644308,6.3604604168352585,1.1264945949950702,3.477289460382119,4.363397971791332,3.916758473381625,4.825969553363725,3.8337543373514036,5.97348300431612,5.394626824580533
Gene_0741,3.2434734943530668,5.199773908818426,5.961489159535968,7.993420814891962,4.010069039263854,4.004855003381572,6.547095230214036,2.898117667622079,4.319319034234193,4.5485547367757295,5.91129382017719,3.413557605585931
Gene_0742,7.2993440377574945,5.59315387706061,7.535303022375947,5.5774560060196725,2.6857667625734583,2.333743290444387,8.750664891686116,10.058970637758506,5.270446127993255,5.478517250425595,5.428678698016274,11.965121015043135
Gene_0743,1.896975501882142,6.324103669516946,7.377193646174016,8.698724282772762,6.68621066464648,7.325677155069972,4.140199789584226,8.35525088431227,2.4667360097867808,3.0206980676712734,3.6267909363035984,3.308621377106955
Gene_0744,3.8399673346926306,2.6871683665122865,6.700158664835106,5.835361504478802,5.214888748681785,5.7747429612659795,3.445881853315763,1.8700978987579004,1.8475421333743556,5.083910618807353,4.992943546679483,4.4293074632206615
Gene_0745,5.646370964916412,7.567633719707123,7.589971169633912,6.0884407046806945,6.691605745125856,6.028125104849551,6.047997911168656,5.185486131559105,4.005938618668183,3.093684990489816,5.725991406865375,2.652739214906404
Gene_0746,4.077660535930762,6.51312934982628,2.2110098622814767,7.107783104591766,2.61095412046793,5.571606573589466,3.0121581416492136,7.305826512409619,8.801298083444173,5.786590276332961,7.2129143045892885,4.508303365112034
Gene_0747,3.309692083147682,6.1067779661488535,4.932149548144182,1.8104880836733352,5.8413992620369575,3.844158446334579,2.3246516278246316,6.224343237237168,6.138578646540128,5.143337107760488,4.515249083789778,6.924421157162196
Gene_0748,6.762293441626738,5.002651377468815,5.790841970776077,3.084862089969576,3.821335537145276,4.082722727797831,5.623098823871785,6.330489637065451,4.5926972595028275,6.939662910391876,4.239723520675234,4.725695715410319
Gene_0749,6.713404960485112,8.354754175610978,3.3896564965142475,7.153696289315361,0.6606451645485958,2.6116211978154213,3.588488875545604,4.478783335332084,2.0252511071920463,5.174409984074534,7.4946073013293555,5.270982744633524
Gene_0750,3.0824430876264506,2.2949826211185553,1.83282322042484,5.825997824275595,4.5718646045442775,5.75881079521022,6.496843900476768,6.04555857097811,4.311047149589214,1.9570727851080365,2.543344120083429,3.89483808401725
Gene_0751,6.380945372243026,5.531233986345067,6.315526352300747,4.860935427515461,2.6260132233885107,7.115628361641592,4.216658780991935,1.2349584970650724,5.98400810820592,2.7378627401300575,3.0757175436192306,5.000447895991576
Gene_0752,3.821775734437746,3.1288074024751484,4.644164248391204,3.174378161406974,4.165139236021136,5.688107843126933,4.809750244893061,2.1758487873687393,5.330983128266281,6.932279321722097,2.7433168594684343,7.544966661697519
Gene_0753,5.696683478492254,3.2043398671487413,4.02458925410251,7.148666009540488,5.992800235467882,9.150130078697083,1.879658349740112,9.234648288741907,4.177479139033033,5.291233993653782,1.2159328550286599,4.875727867061383
Gene_0754,7.360256347483055,7.288586137119879,2.224262899088396,6.527720703266845,4.8937863966061785,3.898036392923501,7.4341089781134695,6.608413538998519,6.014812282799777,5.896774441645145,9.38033630214566,8.145093903619383
Gene_0755,5.336030681065057,6.890423069222967,6.001663182008423,3.2430523973158802,6.484917827185241,3.724824915848072,8.081504753033546,3.947035290410154,4.130410613255566,6.631188489192326,1.7540500759928719,2.573073279694154
Gene_0756,5.433366237928572,4.393299865045732,4.562267496528748,6.5324859500810195,2.919612560368204,8.890390148553866,7.194969942706328,2.6561321415536105,1.3618979693949047,8.737054376146181,2.212364704251589,5.368238796656339
Gene_0757,1.3578278614110073,3.804664633490286,5.740423779883482,6.16862833287062,4.799048558856589,4.885218593996915,7.736914655467629,1.150495562011785,5.567801355354448,8.58961411592896,8.388311374653092,8.12393557215589
Gene_0758,5.821100170655233,4.5378610450846395,7.786362515869811,6.678698228463205,6.74564870201127,3.0676865532591657,4.225017370189132,6.425008884184321,3.6213418638398562,2.17906516717445,2.404543248637535,2.0757790896091706
Gene_0759,4.841223151188594,4.3990681025585925,2.9887972486210685,5.7203283678915335,3.924708484440367,6.310807659700474,7.019171935782388,1.9708529818828868,5.548077681298606,4.468151611855134,4.794702853098737,7.7272145903994
Gene_0760,2.8596168742113366,8.438081225683643,3.207334682815876,5.438604674400872,6.583718620776136,3.858719139599774,4.123145265569454,6.223203123099367,5.0751267027622236,4.695962188734605,9.599938248772947,2.1173165085692607
Gene_0761,6.704937286865901,2.5416328043991676,7.90423539836512,5.028298529931517,3.807177184062241,4.401636455145131,7.57826367087489,6.3128131309799445,4.040950010736432,8.258637034883224,1.3037797752229268,3.956466685401857
Gene_0762,6.617838538785438,3.8310894162991236,3.501284621154445,4.556926804832524,2.646075774460064,8.641087815883632,2.5830355914618477,5.82416692974292,2.773871797625645,5.866127893482638,4.627127168356892,4.041292114687831
Gene_0763,3.8672108175705535,6.663233572360808,5.4189401672955455,3.030931899036064,4.988090581574541,6.568005558621496,5.777294492066621,4.462756752123871,2.8227303138819226,10.602745979269958,4.025665633941711,0.5647818396959705
Gene_0764,4.623477329827387,7.386225891702056,7.043030785563728,6.837829709316659,4.080686455454006,2.840315104437026,3.315802620557223,2.4654466232545396,6.652291232081032,5.643305319183172,5.797425603580688,4.259955068325511
Gene_0765,3.772824789274411,5.392481881333441,6.091573427064711,0.656857190479105,4.9837735967765,5.316178450646369,4.441299505886157,4.258137792784663,4.83761363172906,6.67066687072967,5.672150825010693,6.000225659241734
Gene_0766,4.444911487368897,7.582547678031758,5.843560148501742,7.6203838161617945,4.568078959299536,6.87495498501385,5.999117816498406,6.768884874763476,5.576300083080509,5.717696145357838,7.377612482386313,3.669908163993776
Gene_0767,8.270132789055038,7.623386898545322,2.815716813142534,4.492647844915238,4.309670589100407,5.978509070152655,3.288514840096986,2.628156801626288,5.365829127240512,1.2925355175617534,5.924308192119355,4.781613810998895
Gene_0768,6.372707110029066,3.3222146519485274,5.135677027833875,0.9601453356877272,7.88389001160378,3.975251518646613,5.531613789924796,1.2755691927192645,3.3464048843660206,5.453284229047146,6.651799694724895,1.9915234571539013
Gene_0769,5.111727879688994,4.380700572023877,7.29205515002683,-0.6750128827947579,4.966779315348182,4.788362485004604,3.8176394394781554,3.7999382977704688,3.856282264364066,2.591802674091203,4.635207509729597,-0.9685201099588459
Gene_0770,4.092727224816635,8.452453091271265,3.2253410822884576,6.543592354471322,5.712505577412167,7.523038505071032,4.157739530397832,5.895861465545893,5.914449623898687,7.705518061229526,7.396450786402574,4.428916749385553
Gene_0771,3.665621830444989,3.534062201752482,7.192139814954797,5.85064261666022,1.9101253066464827,3.9213899710734594,7.599742487061209,3.5719165124450902,6.861774765583675,8.621044956841986,7.429888213709939,5.2115407670482465
Gene_0772,5.772765307696122,6.675528443093178,3.64153869361409,-0.8285119796338822,6.046446371474066,2.5593586201120484,4.336442456455756,1.9428174074814275,5.621079275828408,2.7695655440581617,3.413730672772126,2.618508398526657
Gene_0773,0.9653224037551773,-0.6646518499682816,6.627961720395483,5.257234900809933,4.548687238575496,7.778048725925523,4.0792153346866895,4.944061171026036,5.54722916233141,3.798986729172073,7.138567412790366,4.583589484020068
Gene_0774,6.274649366046145,8.232600085443833,2.214529055666007,4.930898752092073,1.7665732501039715,4.541235336289065,1.7047317114988836,3.540263621684293,6.861230612213987,3.48909569875743,2.281751431474266,0.23579883093397047
Gene_0775,4.502768292466645,6.253227274526141,5.091127762283796,6.246814276559832,6.406880266277788,9.309857354766283,4.561175358055859,5.469856250176231,4.22483821748886,1.6692307235180008,3.298869220993132,7.909076921775515
Gene_0776,4.369406689427751,3.117954598667242,5.492167230632818,3.395439945720913,7.963921536873071,4.433563922109535,7.868002007460921,3.226721661590804,6.345513574398844,2.6428544304596526,7.808632563989905,5.4904716957884725
Gene_0777,3.868847264252019,4.057368557697764,6.436834846943282,4.68450603353703,3.7166663597392353,8.330703835247062,6.899282997233067,1.5698133056349222,6.355274203849776,4.984651872630993,6.703858141581685,6.829735596195699
Gene_0778,3.2876603186765,5.071132148065987,6.304612303220461,1.7373297791658535,5.96052100281185,2.8897846490391013,5.131569378949499,3.7983407218081706,6.559392364358988,4.8796910011897445,3.254430092944715,3.1596955370846285
Gene_0779,6.645565561668005,3.0746979761620477,6.385538063697721,7.211666132589425,6.72287305126561,5.502633296476205,2.045671167375237,3.9794176808738735,7.205384092148757,5.355659599410869,3.940464588153919,6.609711876360159
Gene_0780,4.5373981141406015,3.8471608473303123,7.942069381634208,3.6010095596647136,2.9258678528600077,6.33073787006566,3.3350467565532225,5.190700548665557,4.640739254548969,6.558261251176704,1.8455432581609985,3.299604508370688
Gene_0781,3.4077263936270095,3.099873005067746,2.11279147566047,4.034180321078964,4.834569952207014,5.486183455321398,1.7235086818109329,4.48080655638146,7.422855007264861,3.9891055806929456,3.9786321236086986,6.743448848368272
Gene_0782,6.902612488598967,6.053795847331587,4.61825556089364,4.60360864724056,6.020314937830367,7.545140325857139,7.1370991169105995,4.82285786546242,6.369429708099784,2.846090918244107,7.755948667850827,9.297412587874103
Gene_0783,5.2526283989664,4.061738291579182,3.014267997828909,2.109589471175549,6.3325393440870466,6.155957047279115,6.04243158237745,0.831336757314399,3.883539475204431,6.225650643338643,4.157034005667274,7.5443971085001955
Gene_0784,6.154727050213323,4.742681107295888,7.813869491783501,4.031763010830365,6.910538474414411,4.922514210020914,6.17631452887173,3.587048998468407,5.064529621542506,3.21233355872182,4.6348302431751165,3.8908135191348965
Gene_0785,3.783298470641325,6.185060614635523,5.819272237367987,5.713945518533852,5.162556844112397,4.924213836566338,7.3495236004660764,9.23202411366199,2.137623333528496,1.1535674275804957,4.509655156297229,1.963168602342635
Gene_0786,9.776743985740877,7.368513290392346,6.445653789971024,5.223598316406776,7.014314401193339,6.035989552782904,3.2112848940153906,4.734425934292116,6.85664720341587,3.2335525647745067,2.5392462483239573,-0.19921236502142814
Gene_0787,5.052409505548071,4.3928713494681695,4.838165324674623,-1.3408514717561113,5.421201678595284,4.023047839779281,5.052370298371597,5.142574521098924,6.277913628425491,3.5830237969418177,4.12989479952828,2.0439954893916314
Gene_0788,8.185339996565768,5.038688141623509,2.6220731609300763,4.9002396917437645,2.9077578298749915,5.946814831424933,2.4246053843540025,4.8781112980778545,3.7376451340964074,7.731044524327231,6.612701983433851,6.246567360456348
Gene_0789,5.581894728678971,6.9156792622165355,3.418236416610869,5.068016192456294,2.2699564091467295,6.402989563849429,3.031173907649576,-1.4651308650248671,8.016621497495102,2.9994589544464234,4.175159860300186,2.090215669421379
Gene_0790,6.0377423608802445,5.991610042055141,5.003238062713883,5.829545781577582,8.208678216617193,4.429811485915972,6.943860686881267,5.286857874074649,3.3472694294682626,4.215540777311952,8.35635984424974,4.854061136237443
Gene_0791,5.277290367420169,2.8277474016371804,3.2634780768033353,5.195626586186615,7.207867093403815,4.487438351496855,4.636532924768188,3.11723702772147,1.2108376990553942,4.679922652841311,5.650970224649235,7.1991689286553395
Gene_0792,4.528166941375752,4.18622951099125,3.930486658311354,5.589942911417643,2.005484709642711,7.5618791533334555,0.503006931000689,2.749807345953942,3.8385178188870994,4.993038302853597,4.7099326169431555,4.756622628625461
Gene_0793,3.6691554037410787,6.443806970876283,2.4600028052122482,6.337680261092436,6.3438892156289945,5.768404144011793,5.816192117139889,3.1934137784417818,6.868282884467389,5.866904883398961,4.360335471743841,8.20181598377783
Gene_0794,3.0111429564004153,5.499096379196154,2.633887630531222,4.494473489807629,7.058826201910652,6.593403854141484,10.194459884289616,8.131831621568217,1.192467116853694,9.607818977300433,9.05911847077489,10.67721173785893
Gene_0795,5.030365885080866,3.050386848154316,6.291175424348387,5.038762475396051,0.35936880353915335,6.565259652633037,7.4749291834670775,8.156685354994572,6.757309700360758,7.697386397291025,8.98824748146888,5.433109476756412
Gene_0796,4.951534332260616,7.4049024959661445,2.8094589623143906,-1.3534076263920012,5.55816771669037,5.583127353363945,1.8555389118437406,4.3850781999697155,5.779891198766873,5.1497751687431155,2.506876067681147,1.7378647496100421
Gene_0797,1.618656744787096,3.0430009082667873,10.510435487439803,4.388778771692393,6.461917952752432,3.6986803452632326,3.5176746627303412,6.615479111968302,8.160679541645939,6.8331352275554025,7.114854574228272,4.838368853672884
Gene_0798,0.8193942022936866,4.659483506408189,4.4687908794277895,4.200243522663257,4.770718328987215,5.528536543291273,1.5158350845880721,4.0895588382345895,4.482471176255243,4.005895026328636,5.109389730749252,5.882839519785901
Gene_0799,4.699766097492387,2.4719876641052725,5.972369583123878,1.1012564893551535,0.8992850854315995,6.478360989403136,8.942638909392986,6.751957416532511,2.99245247176955,6.00669383655157,6.636262216686696,9.279095956397358
Gene_0800,6.014040544270713,4.885209269851928,2.209102990489856,3.5841781186518493,4.474506504626992,1.8082120628517733,3.8643843156317894,6.025087256798804,5.580175799270865,5.087801066246777,6.8610666386491825,3.678317606494838
Gene_0801,3.521942683953534,6.304660676353359,7.854610728578432,4.161130494682899,6.512976708632197,1.1718798588250654,3.849627100712967,4.976198353811544,3.7197069898126003,6.0160245821092,3.5736153912677344,5.4526084154902685
Gene_0802,6.318902482227223,3.392103170545038,5.6146912334159405,4.504495163520581,7.640828019567668,3.2511287033201635,4.799654462426487,5.429851929553411,4.080517209873921,4.321823410946346,5.1920185359941,5.404149012322625
Gene_0803,6.255212595123663,4.440985073406933,4.6833890439806725,4.6322922136815805,3.308653791011774,4.971802068186657,4.991596169217688,8.410724713026168,3.0185261625174316,4.871592410094573,1.8527419557660307,5.744162957334773
Gene_0804,4.874703555756357,5.482480496813459,5.169010291385725,6.5959890992244725,6.847017232094737,2.8987533563443977,2.769506927246372,4.443379488246848,4.255871349337348,5.561782253202343,3.8944181649096397,3.8093886046120353
Gene_0805,6.737545001181542,2.627327145780291,6.17571177627547,6.239477569405738,1.1773662166749919,5.185958493058819,7.871712928171796,5.569133580949052,3.8778982959554638,4.4983326563775385,8.29070990454149,4.529670243497806
Gene_0806,4.063007773279368,3.48246948412925,7.701704661398011,3.692641718725162,3.3872461417639004,5.1513898800101865,3.6214467536952246,3.630007699747215,3.9017470380208454,3.811004555146555,2.440704303301514,2.751599806106044
Gene_0807,6.371179492596832,4.716702827979746,7.332741091338504,6.061951323928181,0.6435773605371393,3.9410660729859837,3.34135925127726,6.183142036906196,4.237525425454253,4.58567662181192,7.540176050509794,7.590014299876836
Gene_0808,3.876315801296602,5.958721906858845,-0.24963411274822356,10.098019417435445,6.06205218978842,5.297753607835382,4.43575011372453,3.738272978633182,3.2711393726529243,6.3855515394164755,4.590585532955425,4.22701021935442
Gene_0809,7.363135432838293,9.687308105625249,6.741493289176806,6.89762619294324,5.261380048928765,4.716948493266104,5.7218834169170805,5.690766022592244,7.6436088411144585,4.051024247624412,9.190306518207992,6.859804391110491
Gene_0810,4.048409111990198,3.347776016570916,3.6259718006010053,2.2988880713140336,4.848257098629953,1.6306648455472263,4.700728111496415,2.3260440837188914,4.975268123515271,4.34335811461888,4.899838802287067,7.9434177967237805
Gene_0811,5.3818330482874215,4.927338783915316,5.293870596773376,3.955736859960015,11.153720740361006,7.720231800360626,5.35539609158048,3.410681631708392,3.5773601789068636,6.190262371827537,7.597386581986848,5.5638360415021
Gene_0812,2.5109149998305544,5.465736174853797,3.783987714125353,2.971040546585172,2.31985585775213,5.8644333815185075,9.15661749504993,7.87986447806436,9.887691722953122,3.1204975320450323,8.466382125784069,8.240164713518547
Gene_0813,3.637239529860852,6.935652048050408,6.987564429060878,7.747828770422899,3.295226467851793,5.950731221384021,2.322552587728853,3.228663631987168,3.298434502743693,3.5424196072452334,4.0365658981289485,5.485205626109883
Gene_0814,6.264908433284601,4.05164364979207,3.45645608521425,8.219041331551946,5.4549917514641075,6.271935501423476,6.731349302334739,7.162633915537073,3.3243538776644366,3.3105940025940344,7.631643680032446,6.293487870837289
Gene_0815,3.355847976344145,2.5614310669556124,3.861100451015779,4.751957225220006,2.8715599863653023,4.980310382699234,5.165729683737992,5.946673351109935,4.9403924362971186,6.04916936609523,4.327866606988519,5.537609868878461
Gene_0816,1.622989623863,2.7599051550602556,6.34182249655375,6.207581040555788,4.216246469226268,2.964471381846094,4.322683259057254,4.835816592283077,5.199187162430308,7.044669762102718,3.916755579392401,5.862823783441165
Gene_0817,2.945192896947978,4.253463508117372,6.289036983290583,6.856491382688649,4.006936529036062,2.6930151480304323,1.9711718752037588,6.0974009527898,4.834972962177211,1.5895847844479665,3.3303401789066536,5.673202855124334
Gene_0818,5.535687275732666,3.352930058748301,3.963494722277595,7.650552180874075,6.654230857131536,5.315948624502903,3.9139561072284206,3.6061170797238065,4.8508146459838475,5.687195070356433,2.127295085921679,6.1002569624357585
Gene_0819,2.4561619977745544,5.422793134941318,7.1253145815750525,4.248732668468929,7.70222817997343,7.5854905790364135,3.3994134367852467,4.964144063500402,4.929159718616981,3.945867763520452,2.952680507738571,4.428626903815473
Gene_0820,8.327465664286947,5.610486253062706,6.174783399612025,7.8283745766621795,5.894787874137951,3.9975317844195746,8.25066061815039,2.276649939072738,8.38462603820975,4.480557657846935,5.0707428341772784,2.8265783772305455
Gene_0821,4.102914326944277,5.4771099075474785,2.4188771561075626,4.7134821692716145,7.1930942364605075,0.6174922976694379,3.4574611666450386,3.9941806999239615,2.9086100582441756,4.582164085258256,4.185968216386458,8.701562284871468
Gene_0822,8.06896420358903,7.244748437406319,4.0804707683390475,6.08678165574362,5.006295453812653,7.459980736877366,2.668051628639078,5.205381033497175,5.495692563803649,2.859358902696325,6.373654990905677,4.203345974236743
Gene_0823,6.965366285539883,2.1998585536339816,6.174524826928353,4.588744292713505,5.1656651410362,3.543656198060369,0.01522069683386551,6.31969922420913,2.7661182317952724,2.904450107721802,6.375804165784796,4.3056770351631
Gene_0824,8.49627413824167,7.0801236398051515,3.5204576720540652,2.330778786179535,4.228654738044304,5.869005292182612,6.835544301103001,7.420332190730638,3.7101430793554044,6.5865249919100615,3.4890783972142363,9.466231834264352
Gene_0825,5.480411687892446,7.506265649536487,6.5798394443617045,6.939138051505814,5.653710801220875,2.2214025395780195,5.229232441318642,8.737189865992164,9.82462683633477,8.102360488529516,4.884312454592715,7.449311466459797
Gene_0826,4.6086029377061974,7.120179479817331,4.896954142950708,6.006180737247494,4.362503369507734,2.94037630291631,0.692823774110896,5.448840076764501,5.69923066205677,5.266998838122743,-0.946612342585115,2.468727109820378
Gene_0827,4.753311871907779,5.6180948860653075,3.6886245610771127,4.528577510286663,3.1210735160280345,7.238489835128192,3.503818034302675,5.583317866378092,5.578677811285969,4.659552416057641,6.270491073207913,2.9475152493942
Gene_0828,4.411088484823932,7.905511090252366,8.057495701081816,4.837908070556512,2.9831025349053006,0.8282042445333255,6.2204700113879925,5.949484209679782,5.755109465675821,4.635919137828688,8.661487649662524,5.986391376979757
Gene_0829,2.055925853946417,2.25233035020268,7.75693925492301,5.231649174453892,5.779209048183976,0.5591579821297481,3.063328273492882,5.496610951471968,6.5049667541484375,3.823782802151381,7.178544493862198,5.764067411432022
Gene_0830,2.604067141565477,6.7741595528925735,5.573548224765172,4.705589442628805,6.129684717200245,8.27159561227163,2.5340194561591836,7.598586703201829,6.111576718684491,8.315716009361541,8.681664051098963,6.964037799910386
Gene_0831,4.557915072925899,5.138739605316139,5.3851938374626105,9.784219270547986,0.8012874711619489,6.366446029577616,8.33050446788939,4.642586230873008,6.24963564610775,6.609885147274695,4.805308062214534,6.5575486159555645
Gene_0832,4.770395502481873,6.133543452368359,3.6852548920105512,4.902069938283099,6.42282115893099,11.225820402087681,3.8106540256756625,4.154863161957563,2.375022619327375,5.482818232740094,5.6505033517086884,7.358526317158459
Gene_0833,6.616072378804143,3.3038688039389825,4.152480635954594,4.093171783232292,1.40871365473997,4.339819616597126,6.582280008711767,4.430408886705134,2.643640625331446,5.865700805039948,7.221506344829284,6.510369947607886
Gene_0834,6.46565816364349,2.4515357618464098,7.096965302101185,5.9755496421686765,3.531533356057924,4.716940725324305,9.49275804099811,6.8229895847053985,6.5861255933698,5.626962098427653,7.127547657098278,6.920863777290787
Gene_0835,8.196643615282067,6.467095627011732,5.017567309796296,4.524633366078032,5.153218140903319,3.976472884115393,5.413355257078233,4.741405085928984,4.732744540546458,3.446611894055712,6.883238027102982,5.153036124487422
Gene_0836,0.7905009885619707,9.084355821069462,5.310649998398803,5.796294530245074,4.884184500246183,3.529766398550824,4.651112131429436,3.5051414935015908,2.336173779217828,7.615928385098687,6.109277416263614,1.7521643148600656
Gene_0837,4.628151038102459,1.8012104756113776,9.554172996106608,2.530976003155208,2.936067432305641,4.119481591227199,6.526284601419314,6.8449623404662185,5.248752244601859,8.196221791503518,5.433439284245766,2.1663529441016203
Gene_0838,7.576151449704755,5.029017998525308,2.527728407939075,7.508676721514679,6.462001253570962,6.076869914432905,5.730338002096642,5.489794603425459,3.79340630244369,6.14711767375485,1.664669467618276,6.9811336548855785
Gene_0839,6.431468482341681,9.788723801164902,9.370189790072224,3.6265693139934094,8.247769985622305,5.766336379517801,3.2437565927890946,3.030107749765935,4.772350455385046,5.86594585608727,5.32784812718686,3.5146816684552435
Gene_0840,5.998191632275499,1.6154583367133428,4.659228469223608,3.3743528193268704,6.6561176297866185,7.14216100080561,3.9878214176162228,2.733915305245076,4.55064019674026,7.15004242902182,4.991474124712248,6.718828509518906
Gene_0841,0.8510272979673772,4.955930271991459,7.243723009588504,4.62664207537311,6.458127290004729,5.702330935254168,7.910802675452383,3.8239629619260658,4.6268534938892705,9.342385722124991,7.88868682395989,1.655190948375295
Gene_0842,5.683320463905253,4.457370043863405,2.566838391728581,2.756939705149945,6.418705028910635,5.038916511037766,3.844917542656079,3.429370963239102,5.02502790519531,1.9229270127639686,0.6352338489626947,1.638873611904546
Gene_0843,4.722975510785551,4.152219915355295,4.389622309038496,7.093823588976279,4.329511836263946,2.3178705733968625,3.856142907603134,6.630648333618028,2.63759765370224,3.754772200081362,1.4219752189971175,7.014235646824746
Gene_0844,6.4873035510803465,4.590246672270566,5.062791731065553,8.21515661279902,4.958878885298986,5.57836734623745,7.542060198862281,4.345853138272427,4.404101270373554,5.906443804565795,7.948964014756511,5.817221495127835
Gene_0845,2.6421530174033494,4.56066109529808,6.219052090417202,1.8892525323175153,5.401690186231419,5.2015821452896125,5.984422600340865,3.20626170538784,5.5493386199142005,7.1220507683746215,5.0661482043288295,6.818942376635176
Gene_0846,5.082574911174879,7.074317797316486,5.668877029697043,7.9561437967128885,3.0128209688119276,5.271849134436696,5.486356081917957,4.708775805872959,4.970727402916944,9.953350130307388,9.31718859560376,9.962157012326239
Gene_0847,5.168933572779895,2.86149101248984,6.912590004182692,9.649346611705635,4.965987851032338,6.010042176547534,7.443295414553507,5.481117306715835,8.539547752037599,7.342631252199114,7.855512295448304,7.336126387460022
Gene_0848,5.1690369516306545,3.572830660185648,1.3584794443959676,3.5884530338092695,2.2160832380965374,8.408204156118236,-0.8938084385680289,8.209470024589706,5.982007891915507,5.65964612173702,4.8764478754588785,5.326855640772262
Gene_0849,4.769780612153522,4.308161341905659,6.778307649575612,2.756497794288224,3.4662719239908952,5.136144538497242,5.979489774201177,8.037508759665354,4.337476356392665,8.178526981289615,7.773524909027671,6.632643161202047
Gene_0850,7.057537982846961,6.003370090337576,5.496650285031764,5.156235470472033,5.80047171105355,5.40330581025851,5.74173558494205,3.0173312155314997,3.0683464582080715,5.473434242052786,6.357099309242104,1.2502686889965782
Gene_0851,2.9400554504461285,5.092158443266302,2.852622682164495,5.1621650858016475,4.038704117023517,10.078763245565723,6.044041270221533,3.913596999247326,4.614387825385175,2.3209641528699256,3.2967655196265837,6.932250651060622
Gene_0852,4.920211232496576,2.1915208674768225,4.731639578646151,6.038717491275776,8.346727892305047,3.821095200122563,5.065726747960427,4.234443196580883,4.76702329473793,5.978423649328603,5.880988992326675,4.8499459992063985
Gene_0853,1.83514405195272,6.633674022861962,2.2388025882006977,4.12768911698503,4.4847590289780115,4.860733093399784,7.185918221793337,6.940925273813332,5.8267440582607914,5.109223565820141,6.314642190239078,5.628534843602367
Gene_0854,6.378328914148671,3.6327314354272247,4.452541495666479,4.971459294101223,5.2991959150375765,5.195654349415845,7.121600143611895,6.799122753476615,2.963492197164543,2.8280736585165873,3.5975009111918475,6.952277380133842
Gene_0855,5.872011550445159,6.6876790192834745,5.785268231301936,5.907171047018437,1.8355536665070447,5.100455398331361,1.8473820064575088,5.789514778215986,5.7250861821859225,7.325296117372385,5.360677381327775,2.3135812188321987
Gene_0856,5.959015096003217,6.4578823891409005,3.6152984515324116,3.68192145022271,3.851798649432803,6.0728277997826865,3.0812900787037543,2.6360089562043507,3.924112067333719,4.634196865152147,2.669116947557886,7.941323981304579
Gene_0857,7.067762109848417,4.1850797854167965,6.815924627254098,5.246959618329188,4.751428445675128,4.577231540364062,2.349437256095118,7.692206847724961,7.37032606287868,6.796605099378071,3.6124667850064993,5.684901758353803
Gene_0858,6.493222729204314,5.65115563357414,9.551650855295275,3.2955507140053517,6.036203404059951,3.941597980376974,2.445257732898764,6.821814070067498,4.852030436927462,4.181359570826629,2.5525103066874615,0.044987762741966364
Gene_0859,3.261426026022712,4.978265725930056,5.274704958814072,10.836347110120185,4.631708368633596,2.739642541030633,2.922918285928488,7.225596391225813,4.194333143050392,4.661342285769905,6.311108716576905,8.61133775623253
Gene_0860,5.546021434988772,0.8507199249072634,4.816086434791468,5.032050564590321,6.589200765890423,6.947244498855694,7.650009309891278,3.055329992367624,1.1148588571251872,9.719228518200207,9.537983223318907,5.376907192858566
Gene_0861,3.992860762184565,4.698771970740134,3.4677583387786584,2.743874890384612,5.619789558761269,2.4528289028068015,2.459023508836357,6.926453067787879,4.78403262797478,4.774037753786779,6.788917686210258,5.668749493746597
Gene_0862,4.170746198856274,3.0096520802015254,6.099366372580519,8.602860198532976,2.3968240343933376,1.2939630342048618,2.6283701779701096,4.350516129836052,6.322305857322693,6.020504444810037,5.524033148716952,6.866845908951729
Gene_0863,4.750226229299865,5.031395591915516,5.437318613514595,4.10735896953131,4.5987214023491365,5.735020821081204,4.27656602436547,5.3573395504381445,-1.7511582003552002,4.100699612314372,6.527805817151289,4.219211065765715
Gene_0864,7.080861785289677,1.0899024593634343,4.262121121937076,5.427617587882127,3.164047790778528,8.462339263534599,4.067545216565776,2.917094096450363,7.006731785458291,6.096926547081141,6.650829195646169,1.5475720760842209
Gene_0865,3.7291802395425258,4.917414625985434,6.112044193684581,3.817430422396211,1.3068539043911658,4.142690946166933,4.6790999134687326,4.439777984499988,4.438856586802895,3.7679449125640883,4.307791456439969,6.699289565413304
Gene_0866,7.058881111854081,4.326209746429723,3.307131397082043,6.851344419005443,4.338450207953895,3.9796783726995653,1.1742972933043414,8.554589536060908,5.967682250052923,4.915336208679575,6.813668292745852,2.09633050966313
Gene_0867,5.298912179326619,6.5415004192375745,9.763427063465091,6.654472215314846,7.319679932776689,3.988067602024289,3.670598189697972,4.757849135218892,7.731120740864355,4.907006837746884,5.900109342370293,3.8208420081277445
Gene_0868,2.9482637880610474,5.124662699238246,5.214339830519193,2.8429745172708056,4.6494109401919745,5.798635203438262,5.973684137934982,8.354479185948914,6.991053383348229,4.837088024444241,6.350981694530939,6.155033909214423
